Date,Product Name,Product Category,Price (USD),Quantity Sold,Total Sales (USD),Daily Total Sales (USD)
2019-04-04,Wheat seeds,Seeds,21.92,38,832.96,9593.41
2019-04-04,Hoe,Farming Tools,37.41,73,2730.93,9593.41
2019-04-05,Potassium nitrate,Fertilizers,42.63,79,3367.77,4979.53
2019-04-05,DDT,Pesticides,10.46,64,669.44,4979.53
2019-04-05,Sunflower seeds,Seeds,42.0,11,462.0,4979.53
2019-04-05,Spade,Farming Tools,12.64,38,480.32,4979.53
2019-04-06,Ammonium sulfate,Fertilizers,27.94,80,2235.2,5608.34
2019-04-06,Pyrethroids,Pesticides,5.37,15,80.55,5608.34
2019-04-06,Rice seeds,Seeds,9.95,18,179.1,5608.34
2019-04-06,Sprayers,Farming Tools,46.47,67,3113.49,5608.34
2019-04-07,Ammonium nitrate,Fertilizers,48.21,75,3615.75,8304.65
2019-04-07,Carbaryl (Sevin),Pesticides,9.14,70,639.8,8304.65
2019-04-07,Bean seeds,Seeds,42.1,87,3662.7,8304.65
2019-04-07,Pruning shears,Farming Tools,5.6,69,386.4,8304.65
2019-04-08,Ammonium sulfate,Fertilizers,44.23,72,3184.56,13964.64
2019-04-08,Atrazine,Pesticides,40.71,78,3175.38,13964.64
2019-04-08,Sunflower seeds,Seeds,46.52,84,3907.68,13964.64
2019-04-08,Sickles,Farming Tools,39.33,94,3697.02,13964.64
2019-04-09,Potassium nitrate,Fertilizers,19.62,93,1824.66,5930.64
2019-04-09,Pyrethroids,Pesticides,24.74,56,1385.44,5930.64
2019-04-09,Soybean seeds,Seeds,13.02,52,677.04,5930.64
2019-04-09,Fork,Farming Tools,30.5,67,2043.5,5930.64
2019-04-10,Urea,Fertilizers,25.31,48,1214.88,6156.29
2019-04-10,Permethrin,Pesticides,9.44,64,604.16,6156.29
2019-04-10,Tomato seeds,Seeds,47.15,45,2121.75,6156.29
2019-04-10,Harrows,Farming Tools,29.54,75,2215.5,6156.29
2019-04-11,Triple superphosphate,Fertilizers,13.67,37,505.79,6138.7699999999995
2019-04-11,Malathion,Pesticides,43.74,61,2668.14,6138.7699999999995
2019-04-11,Tomato seeds,Seeds,39.62,50,1981.0,6138.7699999999995
2019-04-11,Harrows,Farming Tools,44.72,22,983.84,6138.7699999999995
2019-04-12,Potassium sulfate,Fertilizers,32.12,43,1381.16,6034.09
2019-04-12,Carbaryl (Sevin),Pesticides,33.05,72,2379.6,6034.09
2019-04-12,Cucumber seeds,Seeds,24.97,46,1148.62,6034.09
2019-04-12,Rake,Farming Tools,23.93,47,1124.71,6034.09
2019-04-13,Calcium ammonium nitrate,Fertilizers,14.45,97,1401.65,10649.7
2019-04-13,Neonicotinoids,Pesticides,48.79,76,3708.04,10649.7
2019-04-13,Bean seeds,Seeds,31.1,76,2363.6,10649.7
2019-04-13,Rake,Farming Tools,35.69,89,3176.41,10649.7
2019-04-14,Potassium sulfate,Fertilizers,43.47,37,1608.39,6756.370000000001
2019-04-14,Pyrethroids,Pesticides,26.73,19,507.87,6756.370000000001
2019-04-14,Corn seeds,Seeds,47.11,69,3250.59,6756.370000000001
2019-04-14,Shovel,Farming Tools,15.79,88,1389.52,6756.370000000001
2019-04-15,Urea,Fertilizers,36.18,73,2641.14,4973.92
2019-04-15,Neonicotinoids,Pesticides,17.66,13,229.58,4973.92
2019-04-15,Cucumber seeds,Seeds,12.22,47,574.34,4973.92
2019-04-15,Cultivators,Farming Tools,18.42,83,1528.86,4973.92
2019-04-16,Triple superphosphate,Fertilizers,42.87,84,3601.08,6455.74
2019-04-16,DDT,Pesticides,39.65,37,1467.05,6455.74
2019-04-16,Corn seeds,Seeds,14.19,89,1262.91,6455.74
2019-04-16,Plows,Farming Tools,12.47,10,124.7,6455.74
2019-04-17,Diammonium phosphate,Fertilizers,49.41,91,4496.31,5966.570000000001
2019-04-17,Imidacloprid,Pesticides,5.18,13,67.34,5966.570000000001
2019-04-17,Soybean seeds,Seeds,40.59,28,1136.52,5966.570000000001
2019-04-17,Machete,Farming Tools,13.32,20,266.4,5966.570000000001
2019-04-18,Calcium ammonium nitrate,Fertilizers,43.29,60,2597.4,7382.2300000000005
2019-04-18,Permethrin,Pesticides,13.81,29,400.49,7382.2300000000005
2019-04-18,Tomato seeds,Seeds,40.24,62,2494.88,7382.2300000000005
2019-04-18,Cultivators,Farming Tools,34.99,54,1889.46,7382.2300000000005
2019-04-19,Superphosphate,Fertilizers,28.2,65,1833.0,8690.53
2019-04-19,Malathion,Pesticides,44.18,74,3269.32,8690.53
2019-04-19,Wheat seeds,Seeds,25.35,98,2484.3,8690.53
2019-04-19,Tractors,Farming Tools,11.87,93,1103.91,8690.53
2019-04-20,Calcium ammonium nitrate,Fertilizers,40.05,43,1722.15,5232.82
2019-04-20,Chlorpyrifos,Pesticides,19.0,86,1634.0,5232.82
2019-04-20,Tomato seeds,Seeds,11.81,43,507.83,5232.82
2019-04-20,Machete,Farming Tools,31.11,44,1368.84,5232.82
2019-04-21,Superphosphate,Fertilizers,32.38,32,1036.16,3649.17
2019-04-21,Imidacloprid,Pesticides,38.78,26,1008.28,3649.17
2019-04-21,Cucumber seeds,Seeds,15.47,21,324.87,3649.17
2019-04-21,Hand cultivator,Farming Tools,15.42,83,1279.86,3649.17
2019-04-22,Urea,Fertilizers,31.74,67,2126.58,10613.8
2019-04-22,Atrazine,Pesticides,41.35,92,3804.2,10613.8
2019-04-22,Rice seeds,Seeds,41.82,87,3638.34,10613.8
2019-04-22,Scythe,Farming Tools,11.48,91,1044.68,10613.8
2019-04-23,Ammonium sulfate,Fertilizers,24.59,96,2360.64,7136.469999999999
2019-04-23,DDT,Pesticides,39.16,91,3563.56,7136.469999999999
2019-04-23,Tomato seeds,Seeds,31.53,27,851.31,7136.469999999999
2019-04-23,Hand weeder,Farming Tools,7.68,47,360.96,7136.469999999999
2019-04-24,Urea,Fertilizers,37.42,88,3292.96,7662.57
2019-04-24,Neonicotinoids,Pesticides,46.77,13,608.01,7662.57
2019-04-24,Pea seeds,Seeds,22.07,65,1434.55,7662.57
2019-04-24,Harrows,Farming Tools,42.31,55,2327.05,7662.57
2019-04-25,Superphosphate,Fertilizers,43.8,16,700.8,11517.92
2019-04-25,Chlorpyrifos,Pesticides,48.17,68,3275.56,11517.92
2019-04-25,Bean seeds,Seeds,40.28,92,3705.76,11517.92
2019-04-25,Sprayers,Farming Tools,42.62,90,3835.8,11517.92
2019-04-26,Calcium ammonium nitrate,Fertilizers,28.34,48,1360.32,4559.17
2019-04-26,Permethrin,Pesticides,12.82,76,974.32,4559.17
2019-04-26,Bean seeds,Seeds,12.52,66,826.32,4559.17
2019-04-26,Hoe,Farming Tools,42.37,33,1398.21,4559.17
2019-04-27,Ammonium sulfate,Fertilizers,38.16,27,1030.32,4222.33
2019-04-27,Permethrin,Pesticides,36.82,12,441.84,4222.33
2019-04-27,Tomato seeds,Seeds,5.08,37,187.96,4222.33
2019-04-27,Hand cultivator,Farming Tools,40.67,63,2562.21,4222.33
2019-04-28,Diammonium phosphate,Fertilizers,28.55,60,1713.0,7086.28
2019-04-28,Imidacloprid,Pesticides,33.82,37,1251.34,7086.28
2019-04-28,Corn seeds,Seeds,49.38,75,3703.5,7086.28
2019-04-28,Cultivators,Farming Tools,34.87,12,418.44,7086.28
2019-04-29,Potassium nitrate,Fertilizers,46.04,13,598.52,8262.0
2019-04-29,Neonicotinoids,Pesticides,49.92,89,4442.88,8262.0
2019-04-29,Bean seeds,Seeds,27.74,62,1719.88,8262.0
2019-04-29,Spade,Farming Tools,20.28,74,1500.72,8262.0
2019-04-30,Potassium nitrate,Fertilizers,40.2,60,2412.0,5968.8099999999995
2019-04-30,Pyrethroids,Pesticides,16.55,13,215.15,5968.8099999999995
2019-04-30,Bean seeds,Seeds,28.28,70,1979.6,5968.8099999999995
2019-04-30,Plows,Farming Tools,19.74,69,1362.06,5968.8099999999995
2019-05-01,Triple superphosphate,Fertilizers,12.26,99,1213.74,6557.6
2019-05-01,Malathion,Pesticides,41.52,19,788.88,6557.6
2019-05-01,Cucumber seeds,Seeds,21.89,82,1794.98,6557.6
2019-05-01,Garden fork,Farming Tools,34.5,80,2760.0,6557.6
2019-05-02,Diammonium phosphate,Fertilizers,7.44,22,163.68,1423.85
2019-05-02,DDT,Pesticides,9.66,32,309.12,1423.85
2019-05-02,Corn seeds,Seeds,11.85,57,675.45,1423.85
2019-05-02,Hoe,Farming Tools,21.2,13,275.6,1423.85
2019-05-03,Potassium sulfate,Fertilizers,36.22,35,1267.7,6920.33
2019-05-03,Malathion,Pesticides,22.63,91,2059.33,6920.33
2019-05-03,Wheat seeds,Seeds,11.24,80,899.2,6920.33
2019-05-03,Seed drills,Farming Tools,46.45,58,2694.1,6920.33
2019-05-04,Ammonium nitrate,Fertilizers,39.07,87,3399.09,9454.6
2019-05-04,Carbaryl (Sevin),Pesticides,24.79,51,1264.29,9454.6
2019-05-04,Soybean seeds,Seeds,9.7,69,669.3,9454.6
2019-05-04,Machete,Farming Tools,46.84,88,4121.92,9454.6
2019-05-05,Diammonium phosphate,Fertilizers,45.47,27,1227.69,5387.41
2019-05-05,DDT,Pesticides,26.23,52,1363.96,5387.41
2019-05-05,Pea seeds,Seeds,36.59,49,1792.91,5387.41
2019-05-05,Pruning shears,Farming Tools,32.35,31,1002.85,5387.41
2019-05-06,Ammonium sulfate,Fertilizers,18.84,75,1413.0,9009.39
2019-05-06,Pyrethroids,Pesticides,39.61,82,3248.02,9009.39
2019-05-06,Wheat seeds,Seeds,39.41,97,3822.77,9009.39
2019-05-06,Trowel,Farming Tools,7.3,72,525.6,9009.39
2019-05-07,Diammonium phosphate,Fertilizers,19.95,28,558.6,5029.32
2019-05-07,DDT,Pesticides,23.04,78,1797.12,5029.32
2019-05-07,Rice seeds,Seeds,38.56,45,1735.2,5029.32
2019-05-07,Hand weeder,Farming Tools,39.1,24,938.4,5029.32
2019-05-08,Potassium sulfate,Fertilizers,15.11,10,151.1,5705.4
2019-05-08,Carbaryl (Sevin),Pesticides,10.86,53,575.58,5705.4
2019-05-08,Cucumber seeds,Seeds,40.4,37,1494.8,5705.4
2019-05-08,Hand cultivator,Farming Tools,47.08,74,3483.92,5705.4
2019-05-09,Triple superphosphate,Fertilizers,34.94,40,1397.6,5644.17
2019-05-09,Imidacloprid,Pesticides,41.66,17,708.22,5644.17
2019-05-09,Sunflower seeds,Seeds,40.77,71,2894.67,5644.17
2019-05-09,Shovel,Farming Tools,23.84,27,643.68,5644.17
2019-05-10,Potassium chloride,Fertilizers,27.06,10,270.6,5002.16
2019-05-10,Atrazine,Pesticides,7.1,61,433.1,5002.16
2019-05-10,Rice seeds,Seeds,33.72,86,2899.92,5002.16
2019-05-10,Fork,Farming Tools,42.38,33,1398.54,5002.16
2019-05-11,Ammonium sulfate,Fertilizers,48.92,15,733.8,3136.5
2019-05-11,Malathion,Pesticides,11.0,86,946.0,3136.5
2019-05-11,Tomato seeds,Seeds,39.85,12,478.2,3136.5
2019-05-11,Fork,Farming Tools,10.3,95,978.5,3136.5
2019-05-12,Ammonium nitrate,Fertilizers,35.31,75,2648.25,5844.21
2019-05-12,Malathion,Pesticides,19.58,35,685.3,5844.21
2019-05-12,Lettuce seeds,Seeds,28.88,63,1819.44,5844.21
2019-05-12,Machete,Farming Tools,20.33,34,691.22,5844.21
2019-05-13,Potassium sulfate,Fertilizers,23.38,99,2314.62,5678.21
2019-05-13,DDT,Pesticides,41.55,13,540.15,5678.21
2019-05-13,Lettuce seeds,Seeds,31.37,64,2007.68,5678.21
2019-05-13,Rake,Farming Tools,8.24,99,815.76,5678.21
2019-05-14,Potassium sulfate,Fertilizers,18.8,46,864.8,4897.360000000001
2019-05-14,Atrazine,Pesticides,41.41,40,1656.4,4897.360000000001
2019-05-14,Corn seeds,Seeds,29.69,29,861.01,4897.360000000001
2019-05-14,Plows,Farming Tools,23.31,65,1515.15,4897.360000000001
2019-05-15,Superphosphate,Fertilizers,22.14,44,974.16,7956.48
2019-05-15,Neonicotinoids,Pesticides,41.61,64,2663.04,7956.48
2019-05-15,Soybean seeds,Seeds,25.06,50,1253.0,7956.48
2019-05-15,Seed drills,Farming Tools,32.62,94,3066.28,7956.48
2019-05-16,Potassium nitrate,Fertilizers,37.27,45,1677.15,6862.8
2019-05-16,Carbaryl (Sevin),Pesticides,41.89,42,1759.38,6862.8
2019-05-16,Pea seeds,Seeds,39.35,39,1534.65,6862.8
2019-05-16,Spade,Farming Tools,30.51,62,1891.62,6862.8
2019-05-17,Potassium nitrate,Fertilizers,14.34,27,387.18,4132.12
2019-05-17,Glyphosate (Roundup),Pesticides,15.24,35,533.4,4132.12
2019-05-17,Wheat seeds,Seeds,24.13,16,386.08,4132.12
2019-05-17,Sickles,Farming Tools,42.81,66,2825.46,4132.12
2019-05-18,Superphosphate,Fertilizers,43.51,68,2958.68,8700.97
2019-05-18,Atrazine,Pesticides,11.0,35,385.0,8700.97
2019-05-18,Corn seeds,Seeds,45.69,43,1964.67,8700.97
2019-05-18,Hand weeder,Farming Tools,44.06,77,3392.62,8700.97
2019-05-19,Ammonium sulfate,Fertilizers,28.74,85,2442.9,4073.9700000000003
2019-05-19,Neonicotinoids,Pesticides,10.63,36,382.68,4073.9700000000003
2019-05-19,Bean seeds,Seeds,7.54,87,655.98,4073.9700000000003
2019-05-19,Spade,Farming Tools,19.11,31,592.41,4073.9700000000003
2019-05-20,Urea,Fertilizers,22.28,98,2183.44,7031.4400000000005
2019-05-20,Imidacloprid,Pesticides,28.86,89,2568.54,7031.4400000000005
2019-05-20,Bean seeds,Seeds,25.58,59,1509.22,7031.4400000000005
2019-05-20,Hand weeder,Farming Tools,24.07,32,770.24,7031.4400000000005
2019-05-21,Urea,Fertilizers,26.56,15,398.4,5200.72
2019-05-21,Imidacloprid,Pesticides,33.88,96,3252.48,5200.72
2019-05-21,Rice seeds,Seeds,8.22,52,427.44,5200.72
2019-05-21,Pruning shears,Farming Tools,48.8,23,1122.4,5200.72
2019-05-22,Ammonium nitrate,Fertilizers,33.96,42,1426.32,4202.8
2019-05-22,DDT,Pesticides,29.05,10,290.5,4202.8
2019-05-22,Cucumber seeds,Seeds,21.24,72,1529.28,4202.8
2019-05-22,Machete,Farming Tools,31.89,30,956.7,4202.8
2019-05-23,Superphosphate,Fertilizers,12.22,32,391.04,6136.22
2019-05-23,Chlorpyrifos,Pesticides,37.97,13,493.61,6136.22
2019-05-23,Lettuce seeds,Seeds,38.03,49,1863.47,6136.22
2019-05-23,Plows,Farming Tools,39.86,85,3388.1,6136.22
2019-05-24,Triple superphosphate,Fertilizers,25.04,43,1076.72,6336.47
2019-05-24,Glyphosate (Roundup),Pesticides,13.35,98,1308.3,6336.47
2019-05-24,Cucumber seeds,Seeds,42.52,79,3359.08,6336.47
2019-05-24,Sickles,Farming Tools,16.01,37,592.37,6336.47
2019-05-25,Ammonium sulfate,Fertilizers,35.12,77,2704.24,6728.0199999999995
2019-05-25,Neonicotinoids,Pesticides,31.47,44,1384.68,6728.0199999999995
2019-05-25,Soybean seeds,Seeds,42.9,59,2531.1,6728.0199999999995
2019-05-25,Plows,Farming Tools,10.8,10,108.0,6728.0199999999995
2019-05-26,Potassium sulfate,Fertilizers,21.76,48,1044.48,6301.18
2019-05-26,Permethrin,Pesticides,45.7,23,1051.1,6301.18
2019-05-26,Bean seeds,Seeds,27.23,49,1334.27,6301.18
2019-05-26,Harrows,Farming Tools,37.29,77,2871.33,6301.18
2019-05-27,Diammonium phosphate,Fertilizers,17.97,83,1491.51,8180.13
2019-05-27,Neonicotinoids,Pesticides,40.75,51,2078.25,8180.13
2019-05-27,Soybean seeds,Seeds,16.77,58,972.66,8180.13
2019-05-27,Pruning shears,Farming Tools,44.91,81,3637.71,8180.13
2019-05-28,Superphosphate,Fertilizers,46.11,91,4196.01,10773.01
2019-05-28,Pyrethroids,Pesticides,48.51,80,3880.8,10773.01
2019-05-28,Sunflower seeds,Seeds,29.17,79,2304.43,10773.01
2019-05-28,Tractors,Farming Tools,14.51,27,391.77,10773.01
2019-05-29,Potassium chloride,Fertilizers,6.56,93,610.08,3113.07
2019-05-29,Atrazine,Pesticides,18.61,47,874.67,3113.07
2019-05-29,Rice seeds,Seeds,6.11,42,256.62,3113.07
2019-05-29,Machete,Farming Tools,15.95,86,1371.7,3113.07
2019-05-30,Potassium nitrate,Fertilizers,14.08,81,1140.48,6123.9800000000005
2019-05-30,Atrazine,Pesticides,39.1,64,2502.4,6123.9800000000005
2019-05-30,Pea seeds,Seeds,30.34,64,1941.76,6123.9800000000005
2019-05-30,Hand weeder,Farming Tools,6.06,89,539.34,6123.9800000000005
2019-05-31,Calcium ammonium nitrate,Fertilizers,42.74,36,1538.64,5332.68
2019-05-31,Imidacloprid,Pesticides,19.98,32,639.36,5332.68
2019-05-31,Wheat seeds,Seeds,37.2,16,595.2,5332.68
2019-05-31,Fork,Farming Tools,33.24,77,2559.48,5332.68
2019-06-01,Ammonium sulfate,Fertilizers,12.23,19,232.37,8273.69
2019-06-01,Chlorpyrifos,Pesticides,31.76,65,2064.4,8273.69
2019-06-01,Rice seeds,Seeds,40.99,84,3443.16,8273.69
2019-06-01,Seed drills,Farming Tools,34.24,74,2533.76,8273.69
2019-06-02,Superphosphate,Fertilizers,5.41,77,416.57,3630.26
2019-06-02,DDT,Pesticides,9.37,33,309.21,3630.26
2019-06-02,Bean seeds,Seeds,39.16,24,939.84,3630.26
2019-06-02,Cultivators,Farming Tools,40.93,48,1964.64,3630.26
2019-06-03,Ammonium sulfate,Fertilizers,11.29,24,270.96,4379.57
2019-06-03,Chlorpyrifos,Pesticides,8.59,74,635.66,4379.57
2019-06-03,Pea seeds,Seeds,42.47,39,1656.33,4379.57
2019-06-03,Hand weeder,Farming Tools,23.29,78,1816.62,4379.57
2019-06-04,Ammonium sulfate,Fertilizers,40.42,97,3920.74,11862.02
2019-06-04,Chlorpyrifos,Pesticides,37.93,85,3224.05,11862.02
2019-06-04,Wheat seeds,Seeds,37.23,61,2271.03,11862.02
2019-06-04,Hoe,Farming Tools,30.2,81,2446.2,11862.02
2019-06-05,Potassium nitrate,Fertilizers,11.45,76,870.2,3570.21
2019-06-05,Pyrethroids,Pesticides,38.18,10,381.8,3570.21
2019-06-05,Rice seeds,Seeds,30.83,61,1880.63,3570.21
2019-06-05,Rake,Farming Tools,19.89,22,437.58,3570.21
2019-06-06,Ammonium sulfate,Fertilizers,26.87,41,1101.67,4900.1900000000005
2019-06-06,Permethrin,Pesticides,17.85,91,1624.35,4900.1900000000005
2019-06-06,Cucumber seeds,Seeds,17.92,76,1361.92,4900.1900000000005
2019-06-06,Pruning shears,Farming Tools,18.05,45,812.25,4900.1900000000005
2019-06-07,Ammonium sulfate,Fertilizers,26.84,95,2549.8,4619.150000000001
2019-06-07,Permethrin,Pesticides,19.09,50,954.5,4619.150000000001
2019-06-07,Pea seeds,Seeds,7.44,32,238.08,4619.150000000001
2019-06-07,Hand weeder,Farming Tools,20.39,43,876.77,4619.150000000001
2019-06-08,Triple superphosphate,Fertilizers,37.78,47,1775.66,7563.24
2019-06-08,Glyphosate (Roundup),Pesticides,41.52,54,2242.08,7563.24
2019-06-08,Soybean seeds,Seeds,31.31,50,1565.5,7563.24
2019-06-08,Wheelbarrow,Farming Tools,45.0,44,1980.0,7563.24
2019-06-09,Diammonium phosphate,Fertilizers,36.5,38,1387.0,7808.77
2019-06-09,DDT,Pesticides,22.21,52,1154.92,7808.77
2019-06-09,Soybean seeds,Seeds,25.36,65,1648.4,7808.77
2019-06-09,Tractors,Farming Tools,42.57,85,3618.45,7808.77
2019-06-10,Diammonium phosphate,Fertilizers,21.57,33,711.81,7248.26
2019-06-10,Glyphosate (Roundup),Pesticides,28.68,62,1778.16,7248.26
2019-06-10,Lettuce seeds,Seeds,18.69,49,915.81,7248.26
2019-06-10,Plows,Farming Tools,44.68,86,3842.48,7248.26
2019-06-11,Triple superphosphate,Fertilizers,31.5,93,2929.5,9472.26
2019-06-11,Glyphosate (Roundup),Pesticides,25.92,95,2462.4,9472.26
2019-06-11,Pea seeds,Seeds,42.57,68,2894.76,9472.26
2019-06-11,Pruning shears,Farming Tools,37.05,32,1185.6,9472.26
2019-06-12,Ammonium sulfate,Fertilizers,7.11,22,156.42,2418.76
2019-06-12,Glyphosate (Roundup),Pesticides,28.64,50,1432.0,2418.76
2019-06-12,Pea seeds,Seeds,24.07,14,336.98,2418.76
2019-06-12,Sprayers,Farming Tools,8.81,56,493.36,2418.76
2019-06-13,Diammonium phosphate,Fertilizers,6.18,39,241.02,3069.2999999999997
2019-06-13,Permethrin,Pesticides,21.27,51,1084.77,3069.2999999999997
2019-06-13,Tomato seeds,Seeds,37.85,33,1249.05,3069.2999999999997
2019-06-13,Wheelbarrow,Farming Tools,12.06,41,494.46,3069.2999999999997
2019-06-14,Potassium nitrate,Fertilizers,18.13,53,960.89,4022.2299999999996
2019-06-14,DDT,Pesticides,26.12,76,1985.12,4022.2299999999996
2019-06-14,Corn seeds,Seeds,20.96,20,419.2,4022.2299999999996
2019-06-14,Tractors,Farming Tools,34.58,19,657.02,4022.2299999999996
2019-06-15,Calcium ammonium nitrate,Fertilizers,5.67,96,544.32,5119.1900000000005
2019-06-15,Malathion,Pesticides,44.03,23,1012.69,5119.1900000000005
2019-06-15,Pea seeds,Seeds,17.68,46,813.28,5119.1900000000005
2019-06-15,Harrows,Farming Tools,49.98,55,2748.9,5119.1900000000005
2019-06-16,Potassium chloride,Fertilizers,30.58,38,1162.04,7249.01
2019-06-16,DDT,Pesticides,47.73,78,3722.94,7249.01
2019-06-16,Bean seeds,Seeds,44.49,47,2091.03,7249.01
2019-06-16,Seed drills,Farming Tools,18.2,15,273.0,7249.01
2019-06-17,Potassium sulfate,Fertilizers,31.51,97,3056.47,6919.88
2019-06-17,Glyphosate (Roundup),Pesticides,45.27,67,3033.09,6919.88
2019-06-17,Rice seeds,Seeds,21.92,12,263.04,6919.88
2019-06-17,Scythe,Farming Tools,10.13,56,567.28,6919.88
2019-06-18,Calcium ammonium nitrate,Fertilizers,5.09,39,198.51,3437.72
2019-06-18,Imidacloprid,Pesticides,12.89,55,708.95,3437.72
2019-06-18,Corn seeds,Seeds,20.03,18,360.54,3437.72
2019-06-18,Scythe,Farming Tools,44.28,49,2169.72,3437.72
2019-06-19,Potassium chloride,Fertilizers,18.19,32,582.08,6815.72
2019-06-19,Chlorpyrifos,Pesticides,17.77,57,1012.89,6815.72
2019-06-19,Pea seeds,Seeds,45.97,79,3631.63,6815.72
2019-06-19,Machete,Farming Tools,49.66,32,1589.12,6815.72
2019-06-20,Diammonium phosphate,Fertilizers,39.7,58,2302.6,5459.96
2019-06-20,Pyrethroids,Pesticides,29.51,72,2124.72,5459.96
2019-06-20,Corn seeds,Seeds,11.45,44,503.8,5459.96
2019-06-20,Spade,Farming Tools,10.17,52,528.84,5459.96
2019-06-21,Ammonium nitrate,Fertilizers,41.32,42,1735.44,4451.200000000001
2019-06-21,Atrazine,Pesticides,26.22,20,524.4,4451.200000000001
2019-06-21,Cucumber seeds,Seeds,26.29,12,315.48,4451.200000000001
2019-06-21,Shovel,Farming Tools,40.78,46,1875.88,4451.200000000001
2019-06-22,Superphosphate,Fertilizers,27.03,40,1081.2,4970.450000000001
2019-06-22,Neonicotinoids,Pesticides,25.78,51,1314.78,4970.450000000001
2019-06-22,Wheat seeds,Seeds,40.67,21,854.07,4970.450000000001
2019-06-22,Rake,Farming Tools,19.55,88,1720.4,4970.450000000001
2019-06-23,Potassium chloride,Fertilizers,27.79,20,555.8,4069.83
2019-06-23,Neonicotinoids,Pesticides,7.69,28,215.32,4069.83
2019-06-23,Tomato seeds,Seeds,24.09,41,987.69,4069.83
2019-06-23,Harrows,Farming Tools,31.23,74,2311.02,4069.83
2019-06-24,Superphosphate,Fertilizers,40.46,82,3317.72,7283.78
2019-06-24,Carbaryl (Sevin),Pesticides,35.35,27,954.45,7283.78
2019-06-24,Wheat seeds,Seeds,45.73,57,2606.61,7283.78
2019-06-24,Rake,Farming Tools,16.2,25,405.0,7283.78
2019-06-25,Potassium chloride,Fertilizers,43.64,83,3622.12,6396.84
2019-06-25,Malathion,Pesticides,16.58,58,961.64,6396.84
2019-06-25,Wheat seeds,Seeds,10.44,28,292.32,6396.84
2019-06-25,Shovel,Farming Tools,16.53,92,1520.76,6396.84
2019-06-26,Urea,Fertilizers,8.82,53,467.46,4465.139999999999
2019-06-26,Imidacloprid,Pesticides,12.03,46,553.38,4465.139999999999
2019-06-26,Tomato seeds,Seeds,41.45,48,1989.6,4465.139999999999
2019-06-26,Hand cultivator,Farming Tools,48.49,30,1454.7,4465.139999999999
2019-06-27,Triple superphosphate,Fertilizers,40.36,16,645.76,1774.84
2019-06-27,DDT,Pesticides,31.0,10,310.0,1774.84
2019-06-27,Wheat seeds,Seeds,18.51,25,462.75,1774.84
2019-06-27,Wheelbarrow,Farming Tools,27.41,13,356.33,1774.84
2019-06-28,Superphosphate,Fertilizers,10.99,56,615.44,2978.8700000000003
2019-06-28,DDT,Pesticides,22.35,54,1206.9,2978.8700000000003
2019-06-28,Corn seeds,Seeds,10.91,95,1036.45,2978.8700000000003
2019-06-28,Hand weeder,Farming Tools,6.32,19,120.08,2978.8700000000003
2019-06-29,Ammonium sulfate,Fertilizers,36.39,40,1455.6,5631.57
2019-06-29,DDT,Pesticides,23.5,19,446.5,5631.57
2019-06-29,Bean seeds,Seeds,13.6,62,843.2,5631.57
2019-06-29,Pruning shears,Farming Tools,41.83,69,2886.27,5631.57
2019-06-30,Diammonium phosphate,Fertilizers,29.8,63,1877.4,5325.23
2019-06-30,DDT,Pesticides,23.77,11,261.47,5325.23
2019-06-30,Cucumber seeds,Seeds,29.0,97,2813.0,5325.23
2019-06-30,Spade,Farming Tools,28.72,13,373.36,5325.23
2019-07-01,Potassium chloride,Fertilizers,28.14,69,1941.66,7677.12
2019-07-01,Neonicotinoids,Pesticides,37.41,43,1608.63,7677.12
